n_secs,dim,filename,loca_type,data_split
20001,70,0.5inch-#2000_csv_Run-1996.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-1279.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1376.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1396.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-972.parquet,1.0inch,val
17845,70,1.5inch-#2000_csv_Run-372.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-370.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1496.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-207.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1100.parquet,0.5inch,test
20001,70,0.5inch-#2000_csv_Run-811.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1503.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1656.parquet,1.0inch,train
12391,70,1.5inch-#2000_csv_Run-1278.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1997.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-436.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1455.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-072.parquet,1.5inch,val
20001,70,1.0inch-#2000_csv_Run-1545.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1672.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1107.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1825.parquet,0.5inch,train
10402,70,1.5inch-#2000_csv_Run-1892.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-803.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1412.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-236.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-762.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1163.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1703.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-582.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-489.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-362.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1670.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1032.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1319.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-440.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-040.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1665.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-476.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-596.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-755.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-613.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1749.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-289.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1961.parquet,0.5inch,test
20001,70,0.5inch-#2000_csv_Run-1806.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1362.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1153.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-508.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-392.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-391.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-450.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1956.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-298.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1579.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-046.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-544.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-882.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1730.parquet,1.0inch,test
20001,70,0.5inch-#2000_csv_Run-1077.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-368.parquet,1.0inch,test
20001,70,0.5inch-#2000_csv_Run-1712.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-1113.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-670.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1658.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-1524.parquet,1.5inch,test
20001,70,1.5inch-#2000_csv_Run-704.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-535.parquet,0.5inch,test
20001,70,0.5inch-#2000_csv_Run-723.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1348.parquet,1.0inch,val
20001,70,1.0inch-#2000_csv_Run-1039.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1491.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-069.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1157.parquet,1.5inch,val
20001,70,1.5inch-#2000_csv_Run-1370.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-224.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1475.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-965.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1312.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1619.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1491.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1696.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1500.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-1420.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1553.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1177.parquet,1.0inch,val
20001,70,1.5inch-#2000_csv_Run-1708.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-340.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1738.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1521.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-188.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1054.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-837.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-199.parquet,0.5inch,test
20001,70,1.5inch-#2000_csv_Run-1714.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1375.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-581.parquet,1.5inch,val
20001,70,0.5inch-#2000_csv_Run-1061.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-1079.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1355.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-315.parquet,1.0inch,val
20001,70,1.0inch-#2000_csv_Run-463.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-668.parquet,0.5inch,test
20001,70,0.5inch-#2000_csv_Run-708.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1329.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-774.parquet,0.5inch,test
20001,70,1.0inch-#2000_csv_Run-386.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-770.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-727.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1158.parquet,1.0inch,train
13357,70,1.5inch-#2000_csv_Run-190.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1700.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-908.parquet,0.5inch,test
13498,70,1.5inch-#2000_csv_Run-172.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1777.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1589.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1715.parquet,1.5inch,val
20001,70,1.0inch-#2000_csv_Run-1419.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-022.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-822.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1792.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-406.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1202.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-113.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-264.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1025.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-735.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1346.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-327.parquet,0.5inch,test
20001,70,0.5inch-#2000_csv_Run-1793.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1069.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-466.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1952.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-354.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1526.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-153.parquet,1.5inch,val
20001,70,0.5inch-#2000_csv_Run-1301.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1599.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1877.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-794.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1294.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1240.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1013.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1791.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1067.parquet,0.5inch,test
20001,70,0.5inch-#2000_csv_Run-932.parquet,0.5inch,train
15622,70,1.5inch-#2000_csv_Run-1055.parquet,1.5inch,test
20001,70,0.5inch-#2000_csv_Run-1056.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-743.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-524.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1327.parquet,1.5inch,val
20001,70,1.0inch-#2000_csv_Run-277.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-828.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-094.parquet,1.0inch,test
20001,70,1.5inch-#2000_csv_Run-527.parquet,1.5inch,val
20001,70,0.5inch-#2000_csv_Run-898.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1736.parquet,0.5inch,val
10812,70,1.5inch-#2000_csv_Run-226.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-156.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1990.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-098.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-358.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1860.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-805.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1485.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-310.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1290.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-679.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1186.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1242.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1174.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1749.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-428.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1297.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1341.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1162.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-774.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1316.parquet,1.5inch,val
20001,70,0.5inch-#2000_csv_Run-213.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1977.parquet,1.0inch,val
20001,70,0.5inch-#2000_csv_Run-634.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-802.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-673.parquet,1.0inch,val
20001,70,1.0inch-#2000_csv_Run-1213.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-421.parquet,1.0inch,test
20001,70,1.5inch-#2000_csv_Run-479.parquet,1.5inch,test
20001,70,0.5inch-#2000_csv_Run-208.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1233.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-678.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-1620.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1011.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1689.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-313.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-478.parquet,1.5inch,val
20001,70,1.5inch-#2000_csv_Run-1958.parquet,1.5inch,test
20001,70,1.0inch-#2000_csv_Run-1194.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1565.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-562.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-351.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1601.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-1641.parquet,1.5inch,train
11557,70,1.5inch-#2000_csv_Run-1707.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1405.parquet,1.5inch,val
20001,70,0.5inch-#2000_csv_Run-950.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1135.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-053.parquet,1.0inch,val
20001,70,1.0inch-#2000_csv_Run-476.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-740.parquet,1.0inch,val
10444,70,1.5inch-#2000_csv_Run-758.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1111.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1037.parquet,1.5inch,val
20001,70,1.0inch-#2000_csv_Run-1654.parquet,1.0inch,val
18688,70,1.5inch-#2000_csv_Run-509.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-951.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1371.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1413.parquet,0.5inch,val
20001,70,0.5inch-#2000_csv_Run-119.parquet,0.5inch,train
10119,70,1.5inch-#2000_csv_Run-1049.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1037.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-238.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1189.parquet,1.0inch,val
20001,70,0.5inch-#2000_csv_Run-1142.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1289.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1756.parquet,1.0inch,train
16783,70,1.5inch-#2000_csv_Run-1022.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1047.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1706.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1403.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-1511.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-266.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-079.parquet,1.5inch,train
10719,70,1.5inch-#2000_csv_Run-490.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-397.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-831.parquet,0.5inch,train
15062,70,1.5inch-#2000_csv_Run-1406.parquet,1.5inch,test
20001,70,1.0inch-#2000_csv_Run-447.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1639.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-675.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-452.parquet,0.5inch,val
20001,70,1.5inch-#2000_csv_Run-1792.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-297.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1997.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1684.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-744.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-257.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-124.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-064.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-671.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1321.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1589.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-083.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-269.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-712.parquet,0.5inch,val
20001,70,1.0inch-#2000_csv_Run-1056.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1035.parquet,1.5inch,test
20001,70,1.5inch-#2000_csv_Run-984.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-287.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1940.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-1253.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1871.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-892.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-631.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-984.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1935.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-647.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1266.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1553.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-1394.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1176.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-401.parquet,0.5inch,train
10717,70,1.5inch-#2000_csv_Run-271.parquet,1.5inch,val
20001,70,1.5inch-#2000_csv_Run-983.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-317.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-1629.parquet,1.5inch,test
20001,70,1.0inch-#2000_csv_Run-389.parquet,1.0inch,val
20001,70,1.0inch-#2000_csv_Run-262.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1213.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-435.parquet,1.0inch,test
20001,70,0.5inch-#2000_csv_Run-757.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1686.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1574.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1449.parquet,1.0inch,test
20001,70,1.0inch-#2000_csv_Run-1421.parquet,1.0inch,test
20001,70,0.5inch-#2000_csv_Run-1904.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-007.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1787.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-250.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-515.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-138.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1793.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-622.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1876.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-502.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1195.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-381.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1369.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-1577.parquet,1.5inch,test
20001,70,1.5inch-#2000_csv_Run-163.parquet,1.5inch,test
20001,70,1.5inch-#2000_csv_Run-1353.parquet,1.5inch,val
20001,70,1.0inch-#2000_csv_Run-1192.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1561.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-812.parquet,1.0inch,val
20001,70,1.0inch-#2000_csv_Run-124.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-563.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1394.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1591.parquet,0.5inch,test
17813,70,1.5inch-#2000_csv_Run-315.parquet,1.5inch,val
20001,70,1.0inch-#2000_csv_Run-1144.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1708.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1745.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-861.parquet,1.5inch,val
20001,70,0.5inch-#2000_csv_Run-1517.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-361.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1508.parquet,0.5inch,train
10871,70,1.5inch-#2000_csv_Run-117.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1930.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-1585.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1123.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-412.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1754.parquet,1.5inch,test
19409,70,1.5inch-#2000_csv_Run-1842.parquet,1.5inch,test
20001,70,1.5inch-#2000_csv_Run-367.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-364.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1299.parquet,0.5inch,val
20001,70,0.5inch-#2000_csv_Run-926.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1515.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-497.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1785.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-047.parquet,1.0inch,test
20001,70,0.5inch-#2000_csv_Run-1755.parquet,0.5inch,train
10123,70,1.5inch-#2000_csv_Run-278.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1457.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1146.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-505.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-030.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-844.parquet,1.0inch,val
20001,70,1.5inch-#2000_csv_Run-1853.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-637.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1186.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-827.parquet,1.0inch,val
20001,70,0.5inch-#2000_csv_Run-1368.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-041.parquet,1.0inch,val
20001,70,0.5inch-#2000_csv_Run-1918.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-891.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1664.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-034.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-992.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1306.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1556.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-102.parquet,0.5inch,test
20001,70,1.5inch-#2000_csv_Run-975.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1235.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1838.parquet,1.0inch,test
20001,70,1.0inch-#2000_csv_Run-1296.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-607.parquet,1.0inch,train
20001,70,1.5inch-#2000_csv_Run-150.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-274.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1171.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1853.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-1785.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-1636.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1193.parquet,1.5inch,test
20001,70,0.5inch-#2000_csv_Run-449.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-740.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1263.parquet,1.0inch,test
20001,70,0.5inch-#2000_csv_Run-534.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-569.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-1417.parquet,1.0inch,train
20001,70,1.0inch-#2000_csv_Run-119.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-550.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-292.parquet,0.5inch,test
20001,70,0.5inch-#2000_csv_Run-985.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-812.parquet,0.5inch,val
20001,70,0.5inch-#2000_csv_Run-1406.parquet,0.5inch,train
20001,70,1.0inch-#2000_csv_Run-1536.parquet,1.0inch,test
20001,70,0.5inch-#2000_csv_Run-1723.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-919.parquet,1.5inch,val
20001,70,0.5inch-#2000_csv_Run-366.parquet,0.5inch,train
16567,70,1.5inch-#2000_csv_Run-1776.parquet,1.5inch,train
20001,70,0.5inch-#2000_csv_Run-1371.parquet,0.5inch,val
20001,70,1.5inch-#2000_csv_Run-926.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-1127.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-911.parquet,0.5inch,val
20001,70,0.5inch-#2000_csv_Run-1795.parquet,0.5inch,train
20001,70,0.5inch-#2000_csv_Run-1713.parquet,0.5inch,train
20001,70,1.5inch-#2000_csv_Run-907.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-853.parquet,1.0inch,train
11336,70,1.5inch-#2000_csv_Run-1550.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-552.parquet,1.5inch,train
20001,70,1.0inch-#2000_csv_Run-371.parquet,1.0inch,train
20001,70,0.5inch-#2000_csv_Run-999.parquet,0.5inch,test
20001,70,1.5inch-#2000_csv_Run-1402.parquet,1.5inch,train
20001,70,1.5inch-#2000_csv_Run-1472.parquet,1.5inch,val
